"C_ID","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_MonthlyFamilyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_FirmSize","C_Industry","C_FinancialLiteracy","C_FinancialInstitution","C_PersonalFinancialAdvice","C_TotalVoluntarySuperContribution","App_Tenure","App_AverageDailySessionTime","App_FrequencyOfDecline","App_ContributionTriggerAmount","App_NumberoftimeContributionTriggerAmountChanged","App_RoundUpWholeAmount","App_ShowTutorial"
"19452bf1-bf81-4c9e-917a-9b22ccd383af",43,"D","M",7655,16841,"Y","O",6,"C","M","TNT","L","MBL","N",383,10,11,"H",10,82,1,"N"
"7089c1ac-64a7-41a3-8211-36aba6f3cb1f",52,"B","F",15057,37643,"Y","O",6,"C","M","TNT","H","HPL","Y",3011,21,28,"L",10,5,1,"Y"
"535fb887-dc09-474d-9d8f-0d81ff41319e",26,"H","M",4494,4494,"N","S",1,"C","M","EGW","L","AMPB","N",225,21,51,"H",10,30,1,"N"
"d34796e0-7ffb-4e9a-8923-c0eb8ad419a5",56,"D","M",15830,15830,"Y","S",1,"C","S","CON","M","HAS","Y",3166,29,29,"L",10,18,1,"Y"
"75e3d37b-bc18-46f7-a6e7-762af11270c5",52,"D","M",11531,11531,"Y","O",3,"C","S","CON","M","STG","Y",2306,20,30,"L",10,34,1,"Y"
"befb7592-f743-455b-920e-d9f05740e4b2",46,"P","F",14784,14784,"Y","S",1,"P","P","EDU","M","CBA","Y",2957,14,45,"L",10,6,1,"Y"
"81c6d20d-b7d9-4269-b676-f492cfd801b5",47,"P","F",17639,17639,"Y","S",1,"C","P","IMT","H","RAMS","Y",3528,19,26,"L",10,99,1,"Y"
"631819cb-9d9d-4ba7-8c7e-f0b18f727bf2",43,"D","M",14323,14323,"Y","S",1,"C","S","CON","M","STG","Y",716,6,39,"H",10,87,1,"N"
"fb66f40b-0635-4ae5-9747-e6d31a621e79",24,"H","F",7794,19485,"N","M",2,"C","M","MAN","M","SUN","N",896,6,54,"M",10,14,1,"N"
"d0471e58-c162-44eb-a9e5-dfdc4050ca7c",44,"B","F",10996,27490,"Y","O",4,"C","P","IMT","M","MEB","Y",2199,12,39,"L",10,3,1,"Y"
"7b0eb485-884e-4f50-a4f2-9622d562213b",29,"P","M",5204,5204,"N","S",1,"C","S","HAC","L","BTS","N",260,23,36,"H",10,6,1,"N"
"3a055fad-632f-4423-bef4-89c956faba01",38,"D","F",8491,8491,"N","S",1,"C","M","CON","M","ING","N",425,27,25,"H",10,42,1,"N"
"257ef724-ff27-45ea-a956-adfe1acf3e21",56,"D","F",8536,18779,"Y","M",3,"C","P","HAC","M","UBS","Y",1963,29,43,"M",10,23,1,"N"
"6702dccd-3591-4c79-8fd4-9b0614290bdd",20,"D","M",4219,7172,"N","S",4,"P","S","WHT","L","FMC","N",340,2,37,"H",10,38,1,"N"
"067e7fce-21ad-45c9-bb37-3aefbd71b342",60,"D","M",10888,10888,"Y","S",1,"P","S","EGW","H","CMC","N",2178,16,7,"M",10,99,1,"N"
"f3781edc-f7f9-4a8c-9673-0f23059e9773",54,"D","M",14557,14557,"N","S",1,"P","M","HOS","M","MEB","Y",2911,9,9,"L",10,73,1,"Y"
"c2ddecee-83a8-42a7-92b7-7fc213e64f61",56,"P","M",17236,17236,"Y","S",1,"C","M","MAN","M","BSA","Y",3447,7,10,"L",10,84,1,"Y"
"49861709-1093-42e8-99e8-3d20c9445467",31,"D","F",6841,15050,"N","S",6,"C","M","TNT","L","BWA","N",393,4,17,"H",30,49,5,"N"
"8c57d535-ce38-47ca-832a-bb40b4b610fe",31,"D","F",6720,13440,"N","O",2,"C","S","HAC","L","CBU","N",336,15,39,"H",10,23,1,"N"
"3eaea783-3139-434e-af46-15ac966bee85",20,"D","F",6000,6000,"N","S",1,"P","S","WHT","L","CUA","N",300,30,13,"H",10,65,1,"N"
"4187faf7-e3c8-461d-ab14-a299c349e2ee",39,"H","M",6029,6029,"N","O",6,"C","M","AFF","L","PIB","N",601,25,49,"H",10,34,1,"N"
"c0d9c88d-e24d-4fec-a78c-c2d3af513253",23,"P","F",5434,10868,"N","O",1,"P","P","HOS","L","CBA","N",543,2,35,"H",10,50,1,"N"
"9344a817-f34d-4063-9d1c-b3f285ee5bdf",39,"B","F",9349,23373,"N","O",3,"C","P","MAN","M","IOOF","N",0,9,7,"H",0,77,0,"N"
"bc27b2b3-6e6d-4436-8930-ea1e11da8cb7",54,"P","M",17851,44628,"Y","M",1,"C","M","AFF","L","FLY","Y",5748,9,24,"L",10,71,1,"Y"
"e2a8bb14-6883-4972-90b1-5df1999cc23f",24,"D","F",6545,13090,"Y","O",5,"C","M","MAN","L","HPL","N",655,11,38,"H",10,63,1,"N"
"1fe3ae68-6792-46c0-9d7a-a39ceb83d85b",22,"B","M",4432,4432,"N","O",7,"C","P","MAN","L","CBU","N",222,10,59,"H",10,99,1,"N"
"950475ea-a588-4236-9b8d-646fb18fc4ff",26,"D","F",4562,9124,"N","M",6,"C","S","FSS","L","BSA","Y",524,7,58,"H",10,84,1,"N"
"4f693724-61b2-464d-b548-6bb4acebcc32",34,"P","M",8171,17976,"N","M",1,"C","M","HOS","M","CUA","N",658,9,42,"H",10,57,1,"N"
"af93136e-3983-4c68-9471-b2fe7c3457d4",30,"B","M",7916,19790,"N","S",5,"P","P","AFF","L","BOM","N",0,2,34,"H",10,27,0,"N"
"05951b58-c956-4418-8233-b420348d59ec",20,"D","M",11884,21391,"Y","O",8,"C","M","IMT","M","HSB","N",0,7,52,"H",50,83,0,"N"
"2d0c1755-e6ed-4745-87ec-60eecc9cfc49",47,"D","F",15552,27994,"Y","O",7,"P","S","FSS","H","AMPS","Y",3110,22,51,"L",10,49,1,"Y"
"0ac4ad3a-a133-4258-9a46-8c4e7ced9055",35,"M","M",20915,20915,"N","S",1,"C","S","AFF","H","MEB","Y",0,14,26,"H",10,81,0,"N"
"4294d069-fb2a-4105-a353-0f6eb67d8311",40,"H","M",10373,18671,"Y","M",0,"P","P","WHT","M","BBL","Y",836,14,24,"H",10,73,1,"N"
"64b08499-1166-488f-8cbb-d00e4447a98c",55,"H","M",19704,43349,"Y","S",0,"P","M","AFF","H","MBL","Y",0,10,8,"H",50,8,0,"N"
"a899c3a4-90a0-43c5-8aa7-b545dfe181fc",54,"B","M",17675,17675,"Y","O",3,"C","S","HOS","L","MTP","N",3535,7,29,"L",10,30,1,"Y"
"3ede9e62-d13e-4f80-bed2-e1af62d867e6",40,"P","M",11447,11447,"Y","O",2,"C","S","CON","M","HPL","Y",572,12,15,"H",10,5,1,"N"
"ab4da509-0be5-4db1-b165-0cb6fd16d3ba",52,"B","F",11015,27538,"Y","O",8,"P","P","HOS","L","CBA","Y",2203,27,14,"L",10,43,1,"Y"
"5b31fa65-c22b-4005-a0c5-7b2f1977b182",31,"P","M",7280,12376,"N","M",1,"C","M","THR","L","SUN","N",586,20,27,"H",10,85,1,"N"
"249942b1-2e2d-4b0f-9beb-2394f2d89018",45,"D","M",9828,9828,"Y","S",1,"C","P","HAC","M","CBA","N",491,25,6,"H",10,66,1,"N"
"b8ac72a7-c0cd-436a-af5f-7eb73a0b169f",53,"B","M",18808,18808,"Y","S",1,"P","P","RET","L","BOM","Y",3762,21,19,"L",10,22,1,"Y"
"b67f7555-c5a9-4854-ad3e-76c7b3327015",54,"H","M",13709,13709,"Y","O",1,"P","S","WHT","M","CTI","Y",0,24,36,"H",0,75,0,"N"
"2684a9d9-1682-4e0c-af58-6d29db1aa165",20,"D","M",7374,7374,"N","O",5,"C","P","EDU","L","AMPS","N",369,14,50,"H",10,34,1,"N"
